loss at,loss at label_stand_in,mean energy at label_stand_in,mean_logits at label_stand_in,min_energy at,step,temperature at
0.4556482434272766,0.4556482434272766,-107.47481536865234,-107.32073211669922,-107.48509216308594,0,5.0
2078.260498046875,2078.260498046875,-107.42243957519531,-109.90565490722656,-107.48509216308594,1,5.05
0.3690929412841797,0.3690929412841797,-107.4818115234375,-107.340087890625,-107.48908233642578,2,5.1
1816655872.0,1816655872.0,-107.3592529296875,-116.66023254394531,-107.48908233642578,3,5.1499999999999995
267364.96875,267364.96875,-107.49273681640625,-112.2562026977539,-107.49374389648438,4,5.199999999999999
5346.1708984375,5346.1708984375,-107.09056091308594,-110.32820129394531,-107.49374389648438,5,5.249999999999999
461.8869323730469,461.8869323730469,-107.46882629394531,-109.25077056884766,-107.49374389648438,6,5.299999999999999
27.17142677307129,27.17142677307129,-107.43025207519531,-108.2398452758789,-107.49374389648438,7,5.349999999999999
1.4520854949951172,1.4520854949951172,-107.48182678222656,-107.7198486328125,-107.49374389648438,8,5.399999999999999
1.7300453186035156,1.7300453186035156,-107.48783874511719,-107.1356201171875,-107.49899291992188,9,5.449999999999998
0.598128616809845,0.598128616809845,-107.48983001708984,-107.63929748535156,-107.49899291992188,10,5.499999999999998
0.33157554268836975,0.33157554268836975,-107.47955322265625,-107.59083557128906,-107.49899291992188,11,5.549999999999998
1.3578715324401855,1.3578715324401855,-107.45268249511719,-107.68568420410156,-107.49899291992188,12,5.599999999999998
0.21418748795986176,0.21418748795986176,-107.47920989990234,-107.37445068359375,-107.49899291992188,13,5.649999999999998
6.926692962646484,6.926692962646484,-107.47895812988281,-107.9472885131836,-107.49899291992188,14,5.6999999999999975
6.627144813537598,6.627144813537598,-107.45611572265625,-107.92512512207031,-107.49899291992188,15,5.749999999999997
1.0851105451583862,1.0851105451583862,-107.46952056884766,-107.6812744140625,-107.49899291992188,16,5.799999999999997
0.04045000299811363,0.04045000299811363,-107.48735046386719,-107.49320220947266,-107.49899291992188,17,5.849999999999997
0.25714942812919617,0.25714942812919617,-107.4869384765625,-107.39781951904297,-107.50489044189453,18,5.899999999999997
22.29193878173828,22.29193878173828,-107.48085021972656,-108.19744873046875,-107.50489044189453,19,5.949999999999997
20.19989585876465,20.19989585876465,-107.35636901855469,-108.11412811279297,-107.50489044189453,20,5.9999999999999964
11.652789115905762,11.652789115905762,-107.4781723022461,-108.0538558959961,-107.50489044189453,21,6.049999999999996
2.7670960426330566,2.7670960426330566,-107.49125671386719,-107.80926513671875,-107.50489044189453,22,6.099999999999996
0.06248461827635765,0.06248461827635765,-107.48661804199219,-107.46483612060547,-107.50665283203125,23,6.149999999999996
8.96490478515625,8.96490478515625,-107.39469909667969,-107.9471435546875,-107.50665283203125,24,6.199999999999996
16.41748046875,16.41748046875,-107.03755187988281,-107.92461395263672,-107.50665283203125,25,6.249999999999996
0.22892995178699493,0.22892995178699493,-107.4346694946289,-107.527587890625,-107.50665283203125,26,6.299999999999995
0.22786402702331543,0.22786402702331543,-107.48027038574219,-107.4259262084961,-107.50665283203125,27,6.349999999999995
3.5907859802246094,3.5907859802246094,-107.47059631347656,-107.82630920410156,-107.50665283203125,28,6.399999999999995
0.849467396736145,0.849467396736145,-107.4841537475586,-107.67046356201172,-107.50665283203125,29,6.449999999999995
0.017891554161906242,0.017891554161906242,-107.45368957519531,-107.4675521850586,-107.50665283203125,30,6.499999999999995
0.6212812066078186,0.6212812066078186,-107.484130859375,-107.28974914550781,-107.50665283203125,31,6.5499999999999945
5.240556240081787,5.240556240081787,-107.48876953125,-107.90409088134766,-107.50665283203125,32,6.599999999999994
2.6352410316467285,2.6352410316467285,-107.49391174316406,-107.8043212890625,-107.50665283203125,33,6.649999999999994
1.0673574209213257,1.0673574209213257,-107.44698333740234,-107.66417694091797,-107.50665283203125,34,6.699999999999994
0.40321189165115356,0.40321189165115356,-107.47115325927734,-107.32568359375,-107.50665283203125,35,6.749999999999994
10.360783576965332,10.360783576965332,-107.33213806152344,-107.94660949707031,-107.50665283203125,36,6.799999999999994
1.9469432830810547,1.9469432830810547,-107.46415710449219,-107.7409896850586,-107.50665283203125,37,6.849999999999993
0.5242713093757629,0.5242713093757629,-107.44085693359375,-107.59551239013672,-107.50665283203125,38,6.899999999999993
1.050598382949829,1.050598382949829,-107.48143005371094,-107.221923828125,-107.50665283203125,39,6.949999999999993
3.995413303375244,3.995413303375244,-107.4393310546875,-107.8212661743164,-107.50665283203125,40,6.999999999999993
