loss at,loss at label_stand_in,mean energy at label_stand_in,mean_logits at label_stand_in,min_energy at,step,temperature at
9.680983543395996,9.680983543395996,-107.482177734375,-106.2496337890625,-107.49149322509766,0,1.0
6.981120586395264,6.981120586395264,-107.47514343261719,-106.54717254638672,-107.49149322509766,1,1.05
5.260992527008057,5.260992527008057,-107.47955322265625,-106.7433090209961,-107.49296569824219,2,1.1
1807.3453369140625,1807.3453369140625,-107.4263687133789,-109.61345672607422,-107.49296569824219,3,1.1500000000000001
4.814652442932129,4.814652442932129,-107.49119567871094,-106.80950164794922,-107.50479125976562,4,1.2000000000000002
3.3716790676116943,3.3716790676116943,-107.48848724365234,-106.96239471435547,-107.50479125976562,5,1.2500000000000002
1.857664942741394,1.857664942741394,-107.48121643066406,-107.1812515258789,-107.50479125976562,6,1.3000000000000003
0.8445414900779724,0.8445414900779724,-107.48944091796875,-107.40843963623047,-107.50479125976562,7,1.3500000000000003
37.0576171875,37.0576171875,-107.4852066040039,-108.10957336425781,-107.50479125976562,8,1.4000000000000004
7.1619768142700195,7.1619768142700195,-107.48725891113281,-107.8377685546875,-107.50479125976562,9,1.4500000000000004
0.618147075176239,0.618147075176239,-107.48077392578125,-107.4268798828125,-107.50479125976562,10,1.5000000000000004
1.4070428609848022,1.4070428609848022,-107.4813003540039,-107.22283935546875,-107.50479125976562,11,1.5500000000000005
0.4324518144130707,0.4324518144130707,-107.487548828125,-107.4043197631836,-107.50479125976562,12,1.6000000000000005
0.19320344924926758,0.19320344924926758,-107.4833755493164,-107.5476303100586,-107.50479125976562,13,1.6500000000000006
0.7215749621391296,0.7215749621391296,-107.4827651977539,-107.3475341796875,-107.50479125976562,14,1.7000000000000006
0.10221131891012192,0.10221131891012192,-107.47529602050781,-107.5279541015625,-107.50479125976562,15,1.7500000000000007
1.0596235990524292,1.0596235990524292,-107.49299621582031,-107.29154205322266,-107.50875091552734,16,1.8000000000000007
0.3201223313808441,0.3201223313808441,-107.48201751708984,-107.5223159790039,-107.50875091552734,17,1.8500000000000008
0.6381902694702148,0.6381902694702148,-107.48480224609375,-107.56377410888672,-107.50875091552734,18,1.9000000000000008
1.5676929950714111,1.5676929950714111,-107.476318359375,-107.5578842163086,-107.50875091552734,19,1.9500000000000008
0.3777029514312744,0.3777029514312744,-107.4832534790039,-107.5297622680664,-107.50875091552734,20,2.000000000000001
0.881406307220459,0.881406307220459,-107.48480224609375,-107.5342788696289,-107.50875091552734,21,2.0500000000000007
0.2832593619823456,0.2832593619823456,-107.4792709350586,-107.51936340332031,-107.50875091552734,22,2.1000000000000005
0.21575544774532318,0.21575544774532318,-107.4683609008789,-107.40467834472656,-107.50875091552734,23,2.1500000000000004
0.43393588066101074,0.43393588066101074,-107.48326110839844,-107.3919448852539,-107.50875091552734,24,2.2
2.0434763431549072,2.0434763431549072,-107.4803466796875,-107.57447814941406,-107.50875091552734,25,2.25
0.2640932500362396,0.2640932500362396,-107.4783935546875,-107.52935028076172,-107.50875091552734,26,2.3
0.9940387606620789,0.9940387606620789,-107.48258209228516,-107.44414520263672,-107.50875091552734,27,2.3499999999999996
